2022-04-25 08:26:28.139763363 +0700 WIB m=+10.285104184,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-25 08:26:29.127153959 +0700 WIB m=+11.272494782,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-25 08:26:29.127212238 +0700 WIB m=+11.272553060,OUT,CHECK,startServer,🎉🎉🎉
2022-04-25 08:26:29.12728604 +0700 WIB m=+11.272626862,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-25 08:26:30.731304549 +0700 WIB m=+12.876645370,OUT,START,startServer,
2022-04-25 08:26:30.731336311 +0700 WIB m=+12.876677133,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-25 08:26:30.735682505 +0700 WIB m=+12.881023326,OUT,START,startServer,🎉🎉🎉
2022-04-25 08:26:30.735700779 +0700 WIB m=+12.881041597,OUT,START,startServer,📜 Task 'startServer' is started
2022-04-25 21:48:36.417227099 +0700 WIB m=+0.142238581,OUT,START,updateProjectLinks,🎉🎉🎉
2022-04-25 21:48:36.417245712 +0700 WIB m=+0.142257198,OUT,START,updateProjectLinks,Links updated
2022-04-25 21:48:36.521604864 +0700 WIB m=+0.246616369,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-04-25 21:48:46.554427022 +0700 WIB m=+10.279438504,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-25 21:48:47.544052232 +0700 WIB m=+11.269063722,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-25 21:48:47.544097173 +0700 WIB m=+11.269108661,OUT,CHECK,startServer,🎉🎉🎉
2022-04-25 21:48:47.54428137 +0700 WIB m=+11.269292858,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-25 21:48:49.145645516 +0700 WIB m=+12.870656997,OUT,START,startServer,
2022-04-25 21:48:49.145675676 +0700 WIB m=+12.870687157,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-25 21:48:49.150043104 +0700 WIB m=+12.875054586,OUT,START,startServer,🎉🎉🎉
2022-04-25 21:48:49.150071931 +0700 WIB m=+12.875083416,OUT,START,startServer,📜 Task 'startServer' is started
2022-04-25 21:53:18.421693117 +0700 WIB m=+0.137194946,OUT,START,updateProjectLinks,🎉🎉🎉
2022-04-25 21:53:18.421716041 +0700 WIB m=+0.137217871,OUT,START,updateProjectLinks,Links updated
2022-04-25 21:53:18.526249576 +0700 WIB m=+0.241751405,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-04-25 21:53:28.559303709 +0700 WIB m=+10.274805537,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-25 21:53:29.547919059 +0700 WIB m=+11.263420894,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-25 21:53:29.547966111 +0700 WIB m=+11.263467950,OUT,CHECK,startServer,🎉🎉🎉
2022-04-25 21:53:29.548054967 +0700 WIB m=+11.263556831,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-25 21:53:31.151528426 +0700 WIB m=+12.867030262,OUT,START,startServer,
2022-04-25 21:53:31.151565463 +0700 WIB m=+12.867067296,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-25 21:53:31.158191423 +0700 WIB m=+12.873693252,OUT,START,startServer,🎉🎉🎉
2022-04-25 21:53:31.158241529 +0700 WIB m=+12.873743359,OUT,START,startServer,📜 Task 'startServer' is started
2022-04-25 21:56:53.592707323 +0700 WIB m=+0.136558342,OUT,START,updateProjectLinks,🎉🎉🎉
2022-04-25 21:56:53.592727357 +0700 WIB m=+0.136578378,OUT,START,updateProjectLinks,Links updated
2022-04-25 21:56:53.697729483 +0700 WIB m=+0.241580502,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-04-25 21:57:03.730193046 +0700 WIB m=+10.274044067,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-25 21:57:04.72018662 +0700 WIB m=+11.264037641,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-25 21:57:04.720227589 +0700 WIB m=+11.264078608,OUT,CHECK,startServer,🎉🎉🎉
2022-04-25 21:57:04.720352256 +0700 WIB m=+11.264203283,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-25 21:57:06.323181572 +0700 WIB m=+12.867032595,OUT,START,startServer,
2022-04-25 21:57:06.323216593 +0700 WIB m=+12.867067613,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-25 21:57:06.328289085 +0700 WIB m=+12.872140109,OUT,START,startServer,🎉🎉🎉
2022-04-25 21:57:06.32833415 +0700 WIB m=+12.872185169,OUT,START,startServer,📜 Task 'startServer' is started
2022-04-26 08:04:10.057531036 +0700 WIB m=+0.158958346,OUT,START,updateProjectLinks,🎉🎉🎉
2022-04-26 08:04:10.057547563 +0700 WIB m=+0.158974870,OUT,START,updateProjectLinks,Links updated
2022-04-26 08:04:10.162121839 +0700 WIB m=+0.263549148,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-04-26 08:04:20.202467859 +0700 WIB m=+10.303895165,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-26 08:04:21.187918639 +0700 WIB m=+11.289345946,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-26 08:04:21.187974748 +0700 WIB m=+11.289402056,OUT,CHECK,startServer,🎉🎉🎉
2022-04-26 08:04:21.188040058 +0700 WIB m=+11.289467367,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-26 08:04:22.792785958 +0700 WIB m=+12.894213262,OUT,START,startServer,
2022-04-26 08:04:22.792815319 +0700 WIB m=+12.894242624,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-26 08:04:22.797283939 +0700 WIB m=+12.898711243,OUT,START,startServer,🎉🎉🎉
2022-04-26 08:04:22.797311283 +0700 WIB m=+12.898738589,OUT,START,startServer,📜 Task 'startServer' is started
2022-04-26 08:06:22.85538891 +0700 WIB m=+0.261832221,OUT,START,updateProjectLinks,🎉🎉🎉
2022-04-26 08:06:22.855586706 +0700 WIB m=+0.262030005,OUT,START,updateProjectLinks,Links updated
2022-04-26 08:06:22.961834513 +0700 WIB m=+0.368277812,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-04-26 08:06:32.998887666 +0700 WIB m=+10.405330958,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-26 08:06:33.985441465 +0700 WIB m=+11.391884757,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-26 08:06:33.985483097 +0700 WIB m=+11.391926395,OUT,CHECK,startServer,🎉🎉🎉
2022-04-26 08:06:33.985602092 +0700 WIB m=+11.392045382,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-26 08:06:35.588835939 +0700 WIB m=+12.995279230,OUT,START,startServer,
2022-04-26 08:06:35.588865714 +0700 WIB m=+12.995309008,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-26 08:06:35.593402751 +0700 WIB m=+12.999846042,OUT,START,startServer,🎉🎉🎉
2022-04-26 08:06:35.593437067 +0700 WIB m=+12.999880362,OUT,START,startServer,📜 Task 'startServer' is started
2022-04-26 08:31:23.577051501 +0700 WIB m=+0.139331207,OUT,START,updateProjectLinks,🎉🎉🎉
2022-04-26 08:31:23.577070615 +0700 WIB m=+0.139350320,OUT,START,updateProjectLinks,Links updated
2022-04-26 08:31:23.682084877 +0700 WIB m=+0.244364587,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-04-26 08:31:33.717982845 +0700 WIB m=+10.280262548,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-26 08:31:34.705525568 +0700 WIB m=+11.267805274,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-26 08:31:34.705587955 +0700 WIB m=+11.267867664,OUT,CHECK,startServer,🎉🎉🎉
2022-04-26 08:31:34.705692903 +0700 WIB m=+11.267972610,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-26 08:31:36.311431503 +0700 WIB m=+12.873711209,OUT,START,startServer,
2022-04-26 08:31:36.311455736 +0700 WIB m=+12.873735440,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-26 08:31:36.316157902 +0700 WIB m=+12.878437608,OUT,START,startServer,🎉🎉🎉
2022-04-26 08:31:36.316183603 +0700 WIB m=+12.878463307,OUT,START,startServer,📜 Task 'startServer' is started
2022-04-30 15:07:56.58617141 +0700 WIB m=+0.133336403,OUT,START,updateProjectLinks,🎉🎉🎉
2022-04-30 15:07:56.586195397 +0700 WIB m=+0.133360389,OUT,START,updateProjectLinks,Links updated
2022-04-30 15:07:56.690938631 +0700 WIB m=+0.238103624,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-04-30 15:08:06.729154655 +0700 WIB m=+10.276319646,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-30 15:08:07.71422724 +0700 WIB m=+11.261392239,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-30 15:08:07.71427849 +0700 WIB m=+11.261443499,OUT,CHECK,startServer,🎉🎉🎉
2022-04-30 15:08:07.714428728 +0700 WIB m=+11.261593720,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-30 15:08:09.317947793 +0700 WIB m=+12.865112785,OUT,START,startServer,
2022-04-30 15:08:09.317988298 +0700 WIB m=+12.865153290,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-30 15:08:09.322541712 +0700 WIB m=+12.869706702,OUT,START,startServer,🎉🎉🎉
2022-04-30 15:08:09.322580981 +0700 WIB m=+12.869745973,OUT,START,startServer,📜 Task 'startServer' is started
2022-05-01 15:07:56.233793159 +0700 WIB m=+0.137477093,OUT,START,updateProjectLinks,🎉🎉🎉
2022-05-01 15:07:56.233820087 +0700 WIB m=+0.137504019,OUT,START,updateProjectLinks,Links updated
2022-05-01 15:07:56.338603593 +0700 WIB m=+0.242287524,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-05-01 15:08:06.373315242 +0700 WIB m=+10.276999174,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-05-01 15:08:07.361927158 +0700 WIB m=+11.265611109,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-05-01 15:08:07.362001974 +0700 WIB m=+11.265685910,OUT,CHECK,startServer,🎉🎉🎉
2022-05-01 15:08:07.362116806 +0700 WIB m=+11.265800741,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-05-01 15:08:08.965241529 +0700 WIB m=+12.868925459,OUT,START,startServer,
2022-05-01 15:08:08.965265163 +0700 WIB m=+12.868949093,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-05-01 15:08:08.969766092 +0700 WIB m=+12.873450023,OUT,START,startServer,🎉🎉🎉
2022-05-01 15:08:08.96979352 +0700 WIB m=+12.873477451,OUT,START,startServer,📜 Task 'startServer' is started
2022-05-01 15:52:52.425058402 +0700 WIB m=+0.156051485,OUT,START,updateProjectLinks,🎉🎉🎉
2022-05-01 15:52:52.425085497 +0700 WIB m=+0.156078578,OUT,START,updateProjectLinks,Links updated
2022-05-01 15:52:52.529239386 +0700 WIB m=+0.260232472,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-05-01 15:53:02.568757371 +0700 WIB m=+10.299750454,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-05-01 15:53:03.551515522 +0700 WIB m=+11.282508603,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-05-01 15:53:03.551600133 +0700 WIB m=+11.282593215,OUT,CHECK,startServer,🎉🎉🎉
2022-05-01 15:53:03.551692008 +0700 WIB m=+11.282685094,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-05-01 15:53:05.156159443 +0700 WIB m=+12.887152523,OUT,START,startServer,
2022-05-01 15:53:05.156180804 +0700 WIB m=+12.887173883,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-05-01 15:53:05.160567595 +0700 WIB m=+12.891560678,OUT,START,startServer,🎉🎉🎉
2022-05-01 15:53:05.16061629 +0700 WIB m=+12.891609373,OUT,START,startServer,📜 Task 'startServer' is started
2022-05-01 17:35:43.051836449 +0700 WIB m=+0.257510584,OUT,START,updateProjectLinks,🎉🎉🎉
2022-05-01 17:35:43.051889687 +0700 WIB m=+0.257563821,OUT,START,updateProjectLinks,Links updated
2022-05-01 17:35:43.169894156 +0700 WIB m=+0.375568291,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-05-01 17:35:53.220362141 +0700 WIB m=+10.426036267,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-05-01 17:35:54.196762548 +0700 WIB m=+11.402436678,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-05-01 17:35:54.196797207 +0700 WIB m=+11.402471334,OUT,CHECK,startServer,🎉🎉🎉
2022-05-01 17:35:54.196868508 +0700 WIB m=+11.402542658,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-05-01 17:35:55.800350504 +0700 WIB m=+13.006024639,OUT,START,startServer,
2022-05-01 17:35:55.800381009 +0700 WIB m=+13.006055143,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-05-01 17:35:55.806997138 +0700 WIB m=+13.012671274,OUT,START,startServer,🎉🎉🎉
2022-05-01 17:35:55.807023166 +0700 WIB m=+13.012697297,OUT,START,startServer,📜 Task 'startServer' is started
2022-05-06 21:54:37.737354975 +0700 WIB m=+0.187426588,OUT,START,updateProjectLinks,🎉🎉🎉
